Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
03/06/2020,408.5,408.5,408.5,408.5,0,0.00%,0,51
03/05/2020,408.5,408.5,408.5,408.5,0,0.00%,0,51
03/04/2020,408.5,408.5,408.5,408.5,0.25,+0.06%,0,51
03/03/2020,409.25,409.25,408.25,408.25,1,+0.25%,1,51
03/02/2020,407.25,407.25,407.25,407.25,2,+0.49%,0,51
02/28/2020,406,406,405.25,405.25,-1.25,-0.31%,2,51
02/27/2020,406.5,406.5,406.5,406.5,-3.25,-0.79%,0,49
02/26/2020,412,412,409.75,409.75,-2.25,-0.55%,10,49
02/25/2020,412,412,412,412,1,+0.24%,7,48
02/24/2020,414.5,414.5,410.25,411,-3.75,-0.90%,9,48
02/21/2020,414.5,414.75,414.5,414.75,0,0.00%,23,40
02/20/2020,414.75,414.75,414.75,414.75,-1,-0.24%,5,17
02/19/2020,415.75,416.5,415.75,415.75,-0.25,-0.06%,0,12
02/18/2020,414.5,416,414.5,416,1.25,+0.30%,4,12
02/14/2020,414.75,414.75,414.75,414.75,-1,-0.24%,0,8
02/13/2020,415.75,415.75,415.75,415.75,0,0.00%,0,8
02/12/2020,415.75,415.75,415.75,415.75,0,0.00%,0,8
02/11/2020,415,415.75,414.5,415.75,0.25,+0.06%,3,8
02/10/2020,415.5,415.5,415.5,415.5,0,0.00%,0,5
02/07/2020,415.5,415.5,415.5,415.5,0.25,+0.06%,0,5
02/06/2020,415.25,415.25,415.25,415.25,0,0.00%,0,5
02/05/2020,415.25,415.25,415.25,415.25,-0.75,-0.18%,0,5
02/04/2020,416,416,416,416,0.25,+0.06%,0,5
02/03/2020,415.75,415.75,415.75,415.75,0,0.00%,0,5
01/31/2020,415.75,415.75,415.75,415.75,0,0.00%,0,5
01/30/2020,415,415.75,415,415.75,0.25,+0.06%,5,5
01/29/2020,415.5,415.5,415.5,415.5,-0.75,-0.18%,0,2
01/28/2020,416.25,416.25,416.25,416.25,0.5,+0.12%,0,2
01/27/2020,415.75,415.75,415.75,415.75,-0.25,-0.06%,0,2
01/24/2020,416,416,416,416,-1.5,-0.36%,0,2
01/23/2020,417.5,417.5,417.5,417.5,0.75,+0.18%,0,2
01/22/2020,416.75,416.75,416.75,416.75,0,0.00%,0,2
01/21/2020,416.75,416.75,416.75,416.75,-0.75,-0.18%,0,2
01/17/2020,417.5,417.5,417.5,417.5,1.5,+0.36%,0,2
01/16/2020,416,416,416,416,-2.25,-0.54%,0,2
01/15/2020,418.25,418.25,418.25,418.25,-0.75,-0.18%,0,2
01/14/2020,419,419,419,419,-1,-0.24%,0,2
01/13/2020,420,420,420,420,0,0.00%,0,2
01/10/2020,420,420,420,420,-2.75,-0.65%,0,2
01/09/2020,422.75,422.75,422.75,422.75,-1,-0.24%,0,2
01/08/2020,423.75,423.75,423.75,423.75,0,0.00%,0,2
01/07/2020,423.75,423.75,423.75,423.75,0,0.00%,0,2
01/06/2020,423.75,423.75,423.75,423.75,1.25,+0.30%,0,2
01/03/2020,422.5,422.5,422.5,422.5,-2,-0.47%,0,2
01/02/2020,424.5,424.5,424.5,424.5,-0.5,-0.12%,0,2
12/31/2019,425,425,425,425,-1,-0.23%,0,2
12/30/2019,426,426,426,426,0.75,+0.18%,0,2
12/27/2019,425.25,425.25,425.25,425.25,-0.5,-0.12%,0,2
12/26/2019,425.75,425.75,425.75,425.75,11,+2.65%,0,2
12/24/2019,414.75,414.75,414.75,414.75,0.25,+0.06%,0,2
12/23/2019,418,418,414.5,414.5,0.75,+0.18%,2,2
12/20/2019,413.75,413.75,413.75,413.75,-0.25,-0.06%,0,0
12/19/2019,414,414,414,414,0,0.00%,0,0
12/18/2019,414,414,414,414,-1.25,-0.30%,0,0
12/17/2019,415.25,415.25,415.25,415.25,-0.25,-0.06%,0,0
12/16/2019,415.5,415.5,415.5,415.5,2,+0.48%,0,0
